,ID,aspect,strdist,basarea,basin,curvature,curve_cont,curve_prof,curves,drop,rockdist,flowdir,fos,lith,elev,cohesion,slide,scarpdist,scarps,frictang,slope,slopeleg,woods,specwt
11257,11258,103.755,0.0,5068000,17,-1.061539,1.057846,-0.003692901,0.09536307,18.33333,0,2,1.388493,15,855.5518,10,1,0.0,1.0,17,9.832955,355.2611,1,22
11258,11259,121.6649,0.0,5068000,17,1.900635,-1.257594,0.643041,0.1159394,23.33333,0,2,1.181389,15,854.5909,10,1,0.0,1.0,17,8.844688,354.4009,1,22
11259,11260,142.1346,20.0,5068000,17,-1.063507,0.4182549,-0.6452522,0.1110334,16.66667,0,2,1.195537,15,849.8814,10,1,0.0,1.0,17,9.512852,373.6308,1,22
11260,11261,202.6502,0.0,5068000,17,-0.9230804,0.1083106,-0.8147698,0.131038,20.0,0,4,1.272768,3,849.1698,10,1,0.0,1.0,17,10.07883,412.9377,1,20
11261,11262,212.2321,20.0,5068000,17,0.79599,-0.4162787,0.3797113,0.124807,25.0,0,8,1.360421,3,852.4587,10,1,0.0,1.0,17,10.68007,440.5948,1,20
11262,11263,200.8374,0.0,5068000,17,0.07710266,-0.2339942,-0.1568915,0.1026128,17.5,0,4,1.06173,3,853.342,10,1,0.0,0.0,17,8.732357,476.462,1,20
11263,11264,201.8383,20.0,5068000,17,0.7901154,-0.3333106,0.4568048,0.09895493,17.5,0,4,1.104499,3,855.0046,10,1,0.0,0.0,17,9.495992,514.4661,1,20
11264,11265,203.1094,28.28427,5068000,17,-0.8566742,0.5438734,-0.3128008,0.1294148,15.0,0,4,1.134953,3,855.1095,10,1,0.0,1.0,17,12.66752,553.2062,1,20
11265,11266,184.9721,20.0,5068000,17,0.6904907,0.2079284,0.8984191,0.1769865,28.33333,0,2,1.08344,3,857.1896,10,1,0.0,1.0,17,15.80749,568.188,1,20
11266,11267,172.2946,0.0,5068000,17,-0.0748291,-0.1553809,-0.23021,0.2103879,36.66667,0,2,0.9190251,3,855.8361,10,1,20.0,0.0,17,19.9695,574.8729,1,20
11267,11268,170.2648,0.0,5068000,17,0.6839142,-0.2736715,0.4102426,0.2809297,45.0,0,4,0.7409049,3,854.8215,10,1,20.0,0.0,17,23.40973,584.1326,1,20
11268,11269,168.2829,20.0,5068000,17,-1.234299,0.7482756,-0.4860231,0.2900543,40.0,0,4,0.6665966,3,851.4321,10,1,0.0,1.0,17,24.84652,592.642,1,20
11269,11270,172.5677,40.0,5068000,17,-0.9599457,0.9222368,-0.03770889,0.256947,32.5,0,4,0.6843809,3,850.1088,10,1,20.0,0.0,17,23.67895,603.4186,1,20
11270,11271,172.4758,44.72136,5068000,17,-1.619919,1.583286,-0.03663287,0.2274719,20.0,0,4,0.7848076,3,849.1572,10,1,0.0,1.0,17,21.72302,613.7777,1,20
11271,11272,171.1257,56.56854,5068000,17,-0.9606476,0.8975079,-0.06313971,0.2049228,26.66667,0,2,0.8763125,3,848.4791,10,1,0.0,1.0,17,20.34762,626.2053,1,20
11272,11273,173.5788,40.0,5068000,17,-0.1436005,0.1869428,0.04334236,0.2413855,35.0,0,4,0.8334969,3,847.981,10,1,20.0,0.0,17,20.91233,638.4442,1,20
11273,11274,187.0438,20.0,5068000,17,-1.054611,0.1670228,-0.8875884,0.2594377,40.0,0,4,0.7647749,3,847.1383,10,1,0.0,1.0,17,22.41957,628.6796,1,20
11274,11275,203.8904,0.0,5068000,17,-0.5645752,0.04354373,-0.5210314,0.2761075,40.0,0,4,0.736475,3,849.9346,10,1,20.0,0.0,17,24.30956,612.5009,1,20
11275,11276,209.4293,0.0,5068000,17,0.5307312,-0.4551393,0.07559193,0.2785423,46.66667,0,8,0.6343741,3,855.0264,10,1,20.0,0.0,17,23.93947,598.0194,1,20
11276,11277,210.8087,20.0,5068000,17,0.4445343,-0.4382043,0.006329995,0.252382,46.66667,0,8,0.5688991,3,859.5384,10,1,0.0,1.0,17,21.9833,585.4934,1,20
11277,11278,210.2325,28.28427,5068000,17,0.5621643,-0.164482,0.3976822,0.2255531,41.66667,0,8,0.5759534,3,863.655,10,1,20.0,0.0,17,21.31817,575.2761,1,20
11278,11279,203.7821,44.72136,5068000,17,-0.7830658,0.9344875,0.1514217,0.2454871,33.33333,0,8,0.6653436,3,866.2338,10,1,0.0,1.0,17,23.21343,564.3577,1,20
11279,11280,204.7508,63.24555,5068000,17,-1.981857,1.239853,-0.7420044,0.2997335,35.0,0,4,0.7866021,3,868.6469,10,1,0.0,1.0,17,26.83607,556.0702,1,20
11280,11281,199.1694,82.46211,5068000,17,0.9453735,-0.2951864,0.6501871,0.318766,50.0,0,4,0.7166833,3,874.8616,10,1,0.0,1.0,17,25.13365,546.5887,1,20
11281,11282,164.5767,72.11102,5068000,17,3.210144,-1.070241,2.139903,0.2371911,50.0,0,4,0.6070679,3,877.3207,10,1,0.0,1.0,17,20.80649,540.299,1,20
11282,11283,144.5973,63.24555,5068000,17,0.1933899,0.03732078,0.2307107,0.2623039,35.0,0,4,0.5865319,3,871.7107,10,1,0.0,1.0,17,21.60332,523.0447,1,20
11283,11284,146.2015,56.56854,5068000,17,-1.015472,0.7761198,-0.2393526,0.222673,25.0,0,4,0.6027163,3,866.5516,10,1,0.0,1.0,17,19.42431,494.1655,1,20
11284,11285,152.4721,40.0,5068000,17,-0.7622833,0.6679199,-0.09436345,0.1447844,15.0,0,4,0.746296,3,863.8164,10,1,0.0,1.0,17,15.12559,460.9504,1,20
11285,11286,166.3063,20.0,5068000,17,-0.8279572,0.4044776,-0.4234795,0.1055941,12.5,0,4,1.026306,3,862.5264,10,1,20.0,0.0,17,10.55463,436.173,1,20
11286,11287,216.3171,0.0,5068000,17,-0.7987976,0.1360181,-0.6627795,0.09511227,10.0,0,8,1.485496,3,863.1569,10,1,40.0,0.0,17,8.129413,400.0,1,20
11287,11288,259.436,0.0,5068000,17,-0.8862915,0.7654248,-0.1208667,0.1762501,20.0,0,8,1.329611,3,867.1808,10,1,40.0,0.0,17,16.42717,404.1875,1,20
11288,11289,275.7801,0.0,5068000,17,0.4146881,-0.8362842,-0.4215961,0.1677434,35.0,0,16,0.7110043,3,874.4841,10,1,28.28427,0.0,17,16.29669,408.7818,1,20
11289,11290,296.882,0.0,5068000,17,-3.797134,2.602961,-1.194173,0.2651834,15.0,0,16,0.5960866,3,877.9269,10,1,20.0,0.0,17,19.88392,410.4047,1,20
11290,11291,296.6911,0.0,5068000,17,0.542038,-0.4638767,0.07816125,0.3557369,57.5,0,16,0.5376816,3,889.492,10,1,20.0,0.0,17,28.21102,411.5223,1,20
11291,11292,289.3303,0.0,5068000,17,0.3381042,-0.1144647,0.2236395,0.3278926,58.33333,0,32,0.5638252,3,899.5974,10,1,20.0,0.0,17,30.26881,412.5526,1,20
11292,11293,278.8747,0.0,5068000,17,0.6317902,-0.07400004,0.5577901,0.3340187,57.5,0,16,0.6257131,3,911.1235,10,1,0.0,1.0,17,31.27735,412.3342,1,20
11293,11294,271.0247,20.0,5068000,17,3.118408,-2.296003,0.8224054,0.2098545,57.5,0,16,0.5588775,3,922.6821,10,1,0.0,1.0,17,20.41644,412.8475,1,20
11294,11295,246.6421,28.28427,5068000,17,-0.192215,0.5525318,0.3603168,0.09605975,15.0,0,8,0.7952986,3,924.7142,10,0,20.0,0.0,17,10.2611,409.7495,1,20
11295,11296,239.1547,44.72136,5068000,17,-0.4681091,0.7124931,0.244384,0.193465,20.0,0,4,1.52575,3,928.1886,10,0,20.0,0.0,17,15.14745,402.9147,1,20
11296,11297,228.9692,40.0,5068000,17,2.713821,-1.406729,1.307092,0.1751825,38.33333,0,8,1.019461,3,934.7083,10,0,20.0,0.0,17,13.50798,394.4832,1,20
11297,11298,198.301,20.0,5068000,17,1.190781,-0.8726924,0.3180882,0.1087261,28.33333,0,8,0.8347939,3,935.9851,10,0,20.0,0.0,17,8.051808,387.2132,1,20
11298,11299,192.5648,0.0,5068000,17,0.09091187,-0.3976594,-0.3067475,0.07287296,16.66667,0,8,0.9565818,15,935.7586,10,0,28.28427,0.0,17,6.026649,378.8854,1,22
11299,11300,217.0584,0.0,5068000,17,-0.04083252,-0.0592557,-0.1000882,0.06860661,13.33333,0,8,1.248812,15,936.5876,10,0,44.72136,0.0,17,6.283137,373.0705,1,22
11300,11301,224.6336,20.0,5068000,17,0.07711792,-0.06245372,0.0146642,0.08652578,13.33333,0,8,1.587659,15,938.2699,10,0,56.56854,0.0,17,6.998433,369.7056,0,22
11301,11302,226.1837,28.28427,5068000,17,0.105896,-0.08755758,0.01833841,0.07572599,13.33333,0,8,1.772134,15,939.9988,10,0,72.11102,0.0,17,7.090363,368.8079,0,22
11302,11303,224.6279,40.0,5068000,17,-0.03938293,0.03636974,-0.003013196,0.078691,11.66667,0,8,1.955957,15,941.7141,10,0,89.44272,0.0,17,7.008699,367.6955,0,22
11303,11304,216.7485,44.72136,5068000,17,0.1605377,-0.1117258,0.04881196,0.07034386,11.66667,0,8,2.093961,15,943.3253,10,0,100.0,0.0,17,6.096912,368.8944,0,22
11304,11305,214.8975,56.56854,5068000,17,0.04164124,-0.0353449,0.006296333,0.05824897,10.0,0,8,2.309376,15,944.4334,10,0,107.7033,0.0,17,5.621835,367.6955,0,22
11305,11306,219.0427,72.11102,5068000,17,-0.2400208,0.1322494,-0.1077714,0.06606523,8.333333,0,8,2.522154,15,945.4605,10,0,116.619,0.0,17,5.953087,369.0725,0,22
11306,11307,217.6261,84.85281,5068000,17,0.08860779,-0.0201434,0.06846438,0.0678744,10.0,0,8,2.441254,15,947.0212,10,0,126.4911,0.0,17,5.892178,367.6955,0,22
11307,11308,212.6865,100.0,5068000,17,0.2486572,-0.1111849,0.1374723,0.0667133,10.0,0,4,2.371962,15,948.2626,10,0,134.1641,0.0,17,5.768613,369.4324,0,22
11308,11309,218.1503,107.7033,5068000,17,-0.06767273,-0.01561423,-0.08328696,0.07561767,10.0,0,8,2.299471,15,949.2421,10,0,144.222,0.0,17,6.546712,367.6955,0,22
11309,11310,224.8253,116.619,5068000,17,0.02310181,0.009917515,0.03301932,0.0811594,13.33333,0,8,2.022181,15,950.9639,10,0,156.205,0.0,17,7.736104,370.2978,0,22
11310,11311,224.1815,128.0625,5068000,17,-0.08847046,0.1162054,0.02773497,0.09300068,13.33333,0,8,1.856466,15,952.8318,10,0,169.7056,0.0,17,8.755192,367.6955,0,22
11311,11312,229.3482,141.4214,5068000,17,-0.2977142,0.05387443,-0.2438398,0.1143986,15.0,0,8,1.770968,15,954.9881,10,0,184.3909,0.0,17,9.669994,373.8361,0,22
11312,11313,235.1991,156.205,5068000,17,0.3132172,-0.3253031,-0.01208594,0.09548037,18.33333,0,8,1.378444,15,958.2482,10,0,200.0,0.0,17,8.960588,360.5877,0,22
11313,11314,234.0505,169.7056,5068000,17,-0.1325073,0.2961128,0.1636055,0.09158428,11.66667,0,8,1.399004,15,960.4742,10,0,216.3331,0.0,17,10.04789,320.6244,0,22
11314,11315,232.1579,184.3909,5068000,17,-0.6017303,0.6221305,0.02040017,0.1487689,15.0,0,8,1.778447,15,963.3819,10,0,233.2381,0.0,17,14.46462,320.6659,0,22
11315,11316,220.1754,200.0,5068000,17,0.6272125,-0.03496405,0.5922485,0.1543197,25.0,0,8,1.378345,15,967.9805,10,0,250.5993,0.0,17,14.81482,308.9977,1,22
11316,11317,196.8933,197.9899,5068000,17,0.1606903,0.2842175,0.4449078,0.1513864,20.0,0,4,1.285614,15,969.8326,10,0,243.3105,0.0,17,13.71239,305.4894,1,22
11317,11318,205.7957,184.3909,5068000,17,-1.30304,0.5389004,-0.7641392,0.1736745,20.0,0,4,1.304641,15,970.0795,10,0,223.6068,0.0,17,16.44601,304.0775,1,22
11318,11319,234.2151,169.7056,5068000,17,-3.32164,2.590528,-0.7311121,0.3251677,30.0,0,8,1.076562,15,974.2379,10,0,203.9608,0.0,17,28.85419,303.3693,1,22
11319,11320,238.721,152.3155,5068000,17,2.556015,-1.214599,1.341416,0.422479,72.5,0,16,0.6015069,15,989.0405,10,0,184.3909,0.0,17,34.13613,302.9779,1,22
11320,11321,238.7141,134.1641,5068000,17,1.396622,-1.593964,-0.1973427,0.3168252,78.33334,0,8,1.795724,1,998.9852,50,0,164.9242,0.0,45,25.34064,302.7629,1,25
11321,11322,257.6551,116.619,5068000,17,3.253128,-2.924323,0.3288046,0.1229526,55.0,0,8,1.784343,1,1006.647,50,0,145.6022,0.0,45,7.552855,289.3076,1,25
11322,11323,45.02821,100.0,942000,18,1.795364,-1.950916,-0.155552,0.1698238,41.66667,0,128,2.397801,1,1006.046,50,0,126.4911,0.0,45,14.85193,258.0404,1,25
11323,11324,49.97118,84.85281,942000,18,-0.6473389,0.1115878,-0.5357511,0.3084264,45.0,0,128,4.651616,1,999.5264,50,0,107.7033,0.0,45,24.89611,229.3586,1,25
11324,11325,51.47144,72.11102,942000,18,-0.9678955,0.8499454,-0.1179501,0.2809328,35.0,0,128,0.5263632,3,991.3833,10,0,89.44272,0.0,17,23.89255,203.9608,1,20
11325,11326,56.22643,63.24555,942000,18,-0.7118378,0.8071414,0.09530363,0.2233839,25.0,0,1,0.4636535,3,984.962,10,0,72.11102,0.0,17,18.45053,182.4621,1,20
11326,11327,66.29217,56.56854,942000,18,-0.3377686,0.5328907,0.1951221,0.1617636,20.0,0,1,0.5648025,15,979.8187,10,0,56.56854,0.0,17,13.7155,165.226,1,22
11327,11328,68.78812,44.72136,942000,18,-0.803009,0.5651099,-0.2378991,0.1050496,13.33333,0,128,0.7338082,15,975.568,10,0,40.0,0.0,17,9.660126,152.4247,1,22
11328,11329,69.77064,28.28427,942000,18,1.355377,-1.359899,-0.004521622,0.1533423,35.0,0,128,1.138292,15,973.5148,10,0,20.0,0.0,17,14.82318,144.9033,1,22
11329,11330,71.38297,20.0,942000,18,-1.212341,1.154188,-0.05815301,0.1935612,16.66667,0,2,1.109117,15,966.2836,10,0,0.0,1.0,17,13.68305,148.0625,1,22
11330,11331,222.1401,0.0,942000,18,-1.478241,-0.03610752,-1.514349,0.05640956,7.5,0,4,0.8309437,3,963.278,10,1,20.0,0.0,17,2.026217,141.4214,1,20
11331,11332,235.1252,20.0,942000,18,0.3278809,-0.2321098,0.09577101,0.09356664,15.0,0,8,2.117376,3,966.1847,10,1,0.0,1.0,17,8.02292,176.205,1,20
11332,11333,215.9586,28.28427,942000,18,0.4283905,-0.2195831,0.2088074,0.05670268,11.66667,0,8,2.092908,3,968.0569,10,0,20.0,0.0,17,4.981415,212.0465,1,20
11333,11334,190.552,44.72136,942000,18,0.1304779,0.00320604,0.1336839,0.03798413,5.0,0,8,2.029911,3,968.2859,10,0,28.28427,0.0,17,4.518584,245.2482,1,20
11334,11335,204.079,56.56854,942000,18,-0.8437195,0.6113416,-0.2323779,0.06093724,2.5,0,4,2.757878,3,967.9623,10,0,44.72136,0.0,17,7.817797,278.0236,1,20
11335,11336,215.7983,63.24555,942000,18,-1.69133,1.20285,-0.4884798,0.1513293,10.0,0,4,2.901834,3,969.1473,10,0,56.56854,0.0,17,13.35311,306.0689,1,20
11336,11337,225.4255,72.11102,942000,18,-0.03121948,0.3084776,0.2772582,0.2158954,25.0,0,4,1.720552,3,973.6442,10,0,72.11102,0.0,17,19.39596,331.1036,1,20
11337,11338,237.2463,84.85281,942000,18,-1.312927,0.8823064,-0.4306208,0.3044079,38.33333,0,8,0.9213783,3,979.4269,10,0,72.11102,0.0,17,26.71607,360.0,1,20
11338,11339,241.7787,100.0,942000,18,0.7251129,-0.476119,0.2489939,0.3285404,60.0,0,8,0.5630236,3,990.373,10,0,63.24555,0.0,17,29.36569,391.7049,1,20
11339,11340,243.0665,113.1371,942000,18,-0.03379822,0.08026483,0.04646661,0.3222852,51.66667,0,8,1.980137,1,999.6807,50,0,60.0,0.0,45,29.7851,425.3839,1,25
11340,11341,243.3375,128.0625,942000,18,0.4682922,-1.161564,-0.6932718,0.2713477,55.0,0,8,1.972489,1,1009.885,50,0,63.24555,0.0,45,26.9953,457.6491,1,25
11341,11342,232.1551,141.4214,942000,18,-2.273804,-0.2085858,-2.482389,0.1450176,30.0,0,8,1.987287,1,1015.295,50,0,72.11102,0.0,45,20.79579,491.4661,1,25
11342,11343,221.6382,156.205,942000,18,-5.193008,3.682825,-1.510184,0.2754246,17.5,0,16,3.269965,1,1018.929,50,0,84.85281,0.0,45,26.35971,524.1066,1,25
11343,11344,220.4519,169.7056,942000,18,-0.6839294,0.8180599,0.1341305,0.4095953,50.0,0,16,6.506022,1,1029.068,50,0,100.0,0.0,45,31.91497,558.0217,1,25
11344,11345,215.7188,184.3909,942000,18,4.144379,-2.733764,1.410614,0.3510091,71.66666,0,8,2.684061,1,1040.061,50,0,113.1371,0.0,45,25.51471,590.9276,1,25
11345,11346,189.7952,197.9899,942000,18,3.593445,-1.775941,1.817504,0.1727464,63.33333,0,8,2.010293,1,1043.512,50,0,128.0625,0.0,45,14.95841,624.9135,1,25
11346,11347,176.2836,212.6029,942000,18,-1.463043,0.2802377,-1.182806,0.1731853,33.33333,0,2,2.364237,1,1039.804,50,0,144.222,0.0,45,17.4079,658.0148,1,25
11347,11348,205.9115,226.2742,942000,18,-3.057678,1.661566,-1.396112,0.3257667,45.0,0,4,2.987103,1,1039.262,50,0,156.205,0.0,45,29.00938,692.0525,1,25
11348,11349,222.4254,240.8319,942000,18,-0.1142883,0.1075921,-0.006696268,0.4733264,77.5,0,4,2.614247,1,1049.193,50,0,169.7056,0.0,45,39.10604,725.3025,1,25
11349,11350,226.6889,254.5584,942000,18,2.567596,-2.049728,0.5178688,0.4450357,103.3333,0,8,1.710439,1,1063.058,50,0,184.3909,0.0,45,37.464,759.3785,1,25
11352,11353,296.0228,0.0,188000,22,-0.9386597,0.6100268,-0.3286329,0.3120681,42.5,0,16,0.7214987,15,832.35,10,0,101.9804,0.0,17,23.50311,993.5414,1,22
11353,11354,291.8193,20.0,188000,22,2.349258,-1.672289,0.6769692,0.2801129,50.0,0,16,0.6389998,15,842.8366,10,0,100.0,0.0,17,25.24579,981.3345,1,22
11354,11355,274.0408,20.0,188000,22,0.4891815,0.2323132,0.7214947,0.1949316,46.66667,0,32,0.8363749,15,849.2787,10,0,100.0,0.0,17,20.00775,969.7367,1,22
11355,11356,252.2183,20.0,188000,22,1.076187,-0.2931677,0.7830195,0.1901469,27.5,0,16,1.098892,15,855.1915,10,0,101.9804,0.0,17,16.91031,958.7887,1,22
11356,11357,250.0438,0.0,188000,22,-0.8561401,0.5858585,-0.2702816,0.2066769,31.66667,0,8,0.881141,15,859.9503,10,0,82.46211,0.0,17,18.82102,948.5566,1,22
11357,11358,256.9925,0.0,188000,22,0.4211578,-0.288494,0.1326638,0.23743,37.5,0,16,0.7404562,15,867.7262,10,0,63.24555,0.0,17,20.2093,921.3108,1,22
11358,11359,264.4998,20.0,188000,22,0.1829529,-0.1685211,0.01443177,0.213407,35.0,0,16,0.6523826,15,875.0198,10,0,44.72136,0.0,17,18.70104,894.8221,1,22
11359,11360,266.3051,28.28427,188000,22,0.4537659,-0.3197819,0.133984,0.1854712,32.5,0,16,0.6820728,15,881.6601,10,0,28.28427,0.0,17,16.85161,869.6752,0,22
11360,11361,263.512,44.72136,188000,22,0.2997742,-0.2078893,0.0918849,0.1539123,25.0,0,16,0.8394295,15,887.0118,10,0,20.0,0.0,17,14.68439,846.4302,0,22
11361,11362,261.2606,56.56854,188000,22,-0.08323669,-0.08204355,-0.1652802,0.1357904,20.0,0,16,1.004204,15,891.4745,10,0,20.0,0.0,17,12.15783,826.0341,1,22
11362,11363,261.9338,72.11102,188000,22,0.470932,-0.4750226,-0.004090568,0.102205,20.0,0,16,1.209236,15,895.5771,10,0,28.28427,0.0,17,8.721566,803.2947,1,22
11363,11364,269.1805,80.0,188000,22,0.01763916,-0.02422278,-0.006583623,0.07021082,10.0,0,16,1.559049,15,897.8592,10,0,44.72136,0.0,17,6.344676,784.7214,1,22
11364,11365,269.3128,80.0,188000,22,-0.1802979,0.05198119,-0.1283167,0.07237519,10.0,0,16,1.997838,15,899.9991,10,0,28.28427,0.0,17,6.830228,755.1956,1,22
11365,11366,257.088,80.0,188000,22,0.0697937,-0.0740624,-0.004268701,0.06771097,10.0,0,16,2.447268,15,902.4043,10,0,20.0,0.0,17,6.120877,727.1068,1,22
11366,11367,234.0106,80.0,188000,22,0.3115692,0.00162506,0.3131943,0.0588722,7.5,0,16,3.292544,15,904.1613,10,0,0.0,1.0,17,4.735868,687.3136,1,22
11367,11368,180.0579,82.46211,5068000,17,1.039795,-0.4203246,0.6194704,0.0563224,15.0,0,2,2.717236,15,905.3057,10,1,0.0,1.0,17,4.617417,687.5328,1,22
11368,11369,132.9581,89.44272,5068000,17,1.243286,-0.9727568,0.2705294,0.145984,30.0,0,1,1.90079,3,903.8036,10,1,20.0,0.0,17,11.29708,676.0497,1,20
11369,11370,139.1371,100.0,5068000,17,-1.971588,1.01089,-0.9606979,0.1553313,8.333333,0,2,1.181018,3,897.7205,10,1,0.0,1.0,17,13.6241,672.7341,1,20
11370,11371,200.7806,113.1371,5068000,17,-2.25383,1.084615,-1.169215,0.1032776,5.0,0,4,1.335117,3,896.3732,10,1,20.0,0.0,17,12.16459,664.8448,1,20
11371,11372,229.1875,128.0625,5068000,17,-0.2378082,0.2519047,0.01409647,0.2122195,25.0,0,16,1.987081,3,901.4184,10,1,40.0,0.0,17,17.71468,660.6686,1,20
11372,11373,232.6837,141.4214,5068000,17,0.642395,-0.4477164,0.1946786,0.1948391,33.33333,0,8,0.9602801,3,907.0444,10,1,40.0,0.0,17,17.64343,653.7113,1,20
11373,11374,239.8617,145.6022,5068000,17,-0.8281708,0.5568946,-0.2712761,0.204937,31.66667,0,8,0.7950093,3,911.6005,10,1,28.28427,0.0,17,19.52045,649.1812,1,20
11374,11375,245.6789,152.3155,5068000,17,-0.4469452,0.1396812,-0.307264,0.2596098,35.0,0,16,0.7581687,3,918.7268,10,1,20.0,0.0,17,21.53266,642.6652,1,20
11375,11376,247.7692,161.2451,5068000,17,1.70665,-1.551957,0.1546923,0.1801521,41.66667,0,8,0.6513474,3,926.9781,10,0,0.0,1.0,17,14.53451,637.9644,1,20
11376,11377,249.3593,172.0465,5068000,17,0.4665222,-0.2940434,0.1724788,0.07052545,18.33333,0,8,0.7544838,3,929.6019,10,0,20.0,0.0,17,6.729535,610.306,0,20
11377,11378,250.4648,184.3909,5068000,17,-0.1747131,0.2765866,0.1018735,0.07553291,8.333333,0,8,1.501832,3,931.3083,10,0,40.0,0.0,17,7.023208,570.7441,0,20
11378,11379,243.912,181.1077,5068000,17,0.4185028,-0.1717787,0.2467241,0.08351877,12.5,0,16,2.234832,3,934.006,10,0,56.56854,0.0,17,7.10482,531.2206,0,20
11379,11380,239.8384,161.2451,5068000,17,0.1299896,-0.03322046,0.09676917,0.07425337,11.66667,0,8,2.053319,15,935.8201,10,0,72.11102,0.0,17,6.251121,491.7407,0,22
11380,11381,250.6921,141.4214,5068000,17,0.3123627,-0.1968898,0.1154728,0.07643148,13.33333,0,8,1.992825,15,937.9052,10,0,84.85281,0.0,17,5.927453,452.3106,0,22
11381,11382,268.0975,121.6553,5068000,17,0.7118835,-0.4504552,0.2614283,0.04108058,13.33333,0,8,1.681561,15,940.0034,10,0,100.0,0.0,17,3.093941,412.9377,0,22
11382,11383,66.16154,101.9804,5068000,17,0.9002686,-0.5497766,0.3504919,0.02006583,7.5,0,1,1.921235,15,940.4645,10,0,116.619,0.0,17,2.035009,373.6308,0,22
11383,11384,82.54977,82.46211,5068000,17,0.3120422,-0.142458,0.1695842,0.06383053,10.0,0,1,3.306978,15,938.7456,10,0,126.4911,0.0,17,5.287572,374.4009,1,22
11384,11385,89.27604,63.24555,5068000,17,-0.03738403,0.114031,0.07664695,0.06534321,7.5,0,1,2.802036,15,936.4495,10,0,107.7033,0.0,17,5.478887,363.5453,1,22
11385,11386,98.96648,44.72136,5068000,17,0.01019287,-0.03744165,-0.02724878,0.05958895,8.333333,0,2,2.530468,15,934.6279,10,0,89.44272,0.0,17,5.094045,360.9491,1,22
11386,11387,103.3195,28.28427,5068000,17,0.3008575,-0.2510989,0.04975865,0.07619439,13.33333,0,2,2.411997,15,932.7701,10,0,72.11102,0.0,17,6.868546,353.8899,0,22
11387,11388,99.34439,20.0,5068000,17,0.550766,-0.3452506,0.2055153,0.1145481,20.0,0,1,1.785011,15,930.0005,10,0,56.56854,0.0,17,10.33991,350.6788,0,22
11388,11389,96.83611,28.28427,5068000,17,-0.1732178,0.3654652,0.1922474,0.1124561,12.5,0,1,1.387475,3,925.7221,10,0,44.72136,0.0,17,10.18063,344.8528,0,20
11389,11390,100.3742,40.0,5068000,17,0.1674347,-0.05172496,0.1157097,0.09211776,12.5,0,1,1.391818,3,922.8917,10,0,28.28427,0.0,17,7.891749,341.6609,0,20
11390,11391,98.027,44.72136,5068000,17,0.610733,-0.6172735,-0.006540491,0.1355997,27.5,0,1,1.521055,3,919.9972,10,0,20.0,0.0,17,12.83525,336.7439,1,20
11391,11392,94.81599,56.56854,5068000,17,1.319946,-0.614086,0.7058603,0.207918,37.5,0,1,1.095368,3,914.4773,10,0,0.0,1.0,17,19.34221,333.9751,1,20
11392,11393,96.17747,60.0,5068000,17,0.03788757,0.2647474,0.302635,0.2265744,32.5,0,1,0.7653289,3,906.4891,10,1,0.0,1.0,17,19.84364,332.9017,1,20
11393,11394,101.1504,60.0,5068000,17,0.5562592,-0.3752965,0.1809627,0.2275002,43.33333,0,2,0.697414,3,899.6998,10,1,0.0,0.0,17,20.28191,333.2917,1,20
11394,11395,107.4864,60.0,5068000,17,0.5344238,-0.04267739,0.4917464,0.2405351,38.33333,0,2,0.6226141,3,891.8624,10,1,0.0,1.0,17,20.50488,335.0904,1,20
11395,11396,116.8835,56.56854,5068000,17,-0.02229309,0.2356268,0.2133338,0.1966841,33.33333,0,2,0.6102725,3,885.0721,10,1,0.0,1.0,17,17.13488,338.3985,1,20
11396,11397,115.3927,44.72136,5068000,17,1.555176,-0.7210258,0.83415,0.2144956,35.0,0,1,0.7191151,3,880.731,10,1,20.0,0.0,17,17.54301,341.8977,1,20
11397,11398,110.0776,28.28427,5068000,17,-0.8191681,0.8466999,0.0275318,0.1973718,20.0,0,1,0.7893571,3,873.4503,10,1,20.0,0.0,17,16.43949,341.7973,1,20
11398,11399,109.2836,20.0,5068000,17,-0.4447632,0.464229,0.01946587,0.1260645,15.0,0,1,0.9621583,15,869.1819,10,1,20.0,0.0,17,11.14516,342.4249,1,22
11399,11400,104.0415,20.0,5068000,17,-0.1095123,0.1530738,0.04356152,0.09604667,12.5,0,1,1.405921,15,866.1188,10,1,0.0,1.0,17,9.114838,344.1404,1,22
11400,11401,94.58363,20.0,5068000,17,-0.01597595,0.04481406,0.02883811,0.08688332,12.5,0,1,1.850558,15,863.2847,10,1,0.0,1.0,17,8.07752,347.7729,1,22
11401,11402,83.73029,20.0,5068000,17,0.1784973,-0.5407251,-0.3622278,0.118262,22.5,0,1,2.492503,15,860.6256,10,1,0.0,1.0,17,10.4573,355.2048,1,22
11402,11403,89.82841,0.0,5068000,17,-0.1912537,-0.02376564,-0.2150193,0.1644641,27.5,0,1,1.659974,15,855.8984,10,1,20.0,0.0,17,12.30167,358.1327,1,22
11403,11404,111.0076,0.0,5068000,17,-1.740036,0.4311147,-1.308921,0.1463895,18.33333,0,2,0.9399322,15,850.3129,10,1,0.0,1.0,17,12.15513,369.285,1,22
11404,11405,133.4708,0.0,5068000,17,0.1739349,-0.2826979,-0.1087629,0.1121104,21.66667,0,2,0.8983861,15,847.7574,10,1,0.0,1.0,17,11.41323,368.7818,1,22
